date,tournament,patch,w_l,side,vs,bans,bans_vs,picks,picks_vs,players,ban1,ban2,ban3,ban4,ban5,ban_vs1,ban_vs2,ban_vs3,ban_vs4,ban_vs5,pick_top,pick_jg,pick_mid,pick_bot,pick_sup,pick_vs_top,pick_vs_jg,pick_vs_mid,pick_vs_bot,pick_vs_sup,player_top,player_jg,player_mid,player_bot,player_sup
2024-06-28,KR LCK 2024 Summer,14.12,Loss,Blue,Gen.G,"Nidalee,Kalista,Diana,Leona,Gnar","Sejuani,Rumble,Senna,Alistar,Rakan","Skarner,Zyra,Tristana,Ezreal,Rell","K'Sante,Karthus,Corki,Zeri,Nautilus","Rascal,Sponge,kyeahoo,Teddy,Pleata",Nidalee,Kalista,Diana,Leona,Gnar,Sejuani,Rumble,Senna,Alistar,Rakan,Skarner,Zyra,Tristana,Ezreal,Rell,K'Sante,Karthus,Corki,Zeri,Nautilus,Rascal,Sponge,kyeahoo,Teddy,Pleata
2024-07-11,KR LCK 2024 Summer,14.13,Loss,Blue,Dplus KIA,"Zeri,Ashe,Kalista,Rakan,Alistar","Corki,Rumble,Renekton,Maokai,Zyra","Jax,Sejuani,Tristana,Ezreal,Leona","Gnar,Vi,Taliyah,Aphelios,Renata Glasc","Rascal,Sponge,kyeahoo,Teddy,Pleata",Zeri,Ashe,Kalista,Rakan,Alistar,Corki,Rumble,Renekton,Maokai,Zyra,Jax,Sejuani,Tristana,Ezreal,Leona,Gnar,Vi,Taliyah,Aphelios,Renata Glasc,Rascal,Sponge,kyeahoo,Teddy,Pleata
2024-07-11,KR LCK 2024 Summer,14.13,Loss,Blue,Dplus KIA,"Zeri,Ashe,Tristana,LeBlanc,Camille","Corki,Rumble,Renekton,Ezreal,Xayah","Gnar,Vi,Taliyah,Ziggs,Leona","Gangplank,Sejuani,Akali,Kalista,Renata Glasc","Rascal,Sponge,kyeahoo,Teddy,Pleata",Zeri,Ashe,Tristana,LeBlanc,Camille,Corki,Rumble,Renekton,Ezreal,Xayah,Gnar,Vi,Taliyah,Ziggs,Leona,Gangplank,Sejuani,Akali,Kalista,Renata Glasc,Rascal,Sponge,kyeahoo,Teddy,Pleata
2024-07-14,KR LCK 2024 Summer,14.13,Loss,Blue,Kwangdong Freecs,"Ashe,Zeri,Nidalee,Leona,Alistar","Rumble,Sejuani,Ivern,Senna,Ziggs","Renekton,Maokai,Corki,Kalista,Renata Glasc","K'Sante,Zyra,Tristana,Ezreal,Karma","Rascal,Sponge,kyeahoo,Teddy,Pleata",Ashe,Zeri,Nidalee,Leona,Alistar,Rumble,Sejuani,Ivern,Senna,Ziggs,Renekton,Maokai,Corki,Kalista,Renata Glasc,K'Sante,Zyra,Tristana,Ezreal,Karma,Rascal,Sponge,kyeahoo,Teddy,Pleata
2024-07-14,KR LCK 2024 Summer,14.13,Loss,Blue,Kwangdong Freecs,"Ashe,Zeri,Alistar,Poppy,Gnar","Sejuani,Rumble,Renekton,Ziggs,Senna","K'Sante,Ivern,Tristana,Caitlyn,Braum","Aatrox,Nidalee,Corki,Ezreal,Rakan","Rascal,Sponge,kyeahoo,Teddy,Pleata",Ashe,Zeri,Alistar,Poppy,Gnar,Sejuani,Rumble,Renekton,Ziggs,Senna,K'Sante,Ivern,Tristana,Caitlyn,Braum,Aatrox,Nidalee,Corki,Ezreal,Rakan,Rascal,Sponge,kyeahoo,Teddy,Pleata
2024-07-19,KR LCK 2024 Summer,14.13,Loss,Red,KT Rolster,"Rumble,Kalista,Ivern,Jayce,Kennen","Renekton,Ashe,Corki,Rakan,Caitlyn","Gnar,Sejuani,Azir,Kai'Sa,Rell","K'Sante,Maokai,Tristana,Ezreal,Leona","Rascal,Sponge,kyeahoo,Teddy,Pleata",Rumble,Kalista,Ivern,Jayce,Kennen,Renekton,Ashe,Corki,Rakan,Caitlyn,Gnar,Sejuani,Azir,Kai'Sa,Rell,K'Sante,Maokai,Tristana,Ezreal,Leona,Rascal,Sponge,kyeahoo,Teddy,Pleata
2024-07-19,KR LCK 2024 Summer,14.13,Loss,Red,KT Rolster,"Rumble,Ivern,Tristana,Neeko,Renata Glasc","Renekton,Ashe,Corki,K'Sante,Lucian","Ornn,Zyra,Yone,Ezreal,Leona","Gnar,Sejuani,Azir,Kalista,Hwei","Rascal,Sponge,kyeahoo,Teddy,Pleata",Rumble,Ivern,Tristana,Neeko,Renata Glasc,Renekton,Ashe,Corki,K'Sante,Lucian,Ornn,Zyra,Yone,Ezreal,Leona,Gnar,Sejuani,Azir,Kalista,Hwei,Rascal,Sponge,kyeahoo,Teddy,Pleata
2024-07-21,KR LCK 2024 Summer,14.13,Loss,Blue,Nongshim RedForce,"Brand,Ezreal,Kai'Sa,Zyra,Aatrox","Rumble,Kalista,Ashe,Lulu,Renekton","Jax,Sejuani,Azir,Zeri,Nautilus","Gnar,Maokai,Corki,Senna,Ornn","Rascal,Sponge,kyeahoo,Teddy,Pleata",Brand,Ezreal,Kai'Sa,Zyra,Aatrox,Rumble,Kalista,Ashe,Lulu,Renekton,Jax,Sejuani,Azir,Zeri,Nautilus,Gnar,Maokai,Corki,Senna,Ornn,Rascal,Sponge,kyeahoo,Teddy,Pleata
2024-07-21,KR LCK 2024 Summer,14.13,Loss,Blue,Nongshim RedForce,"Brand,Ezreal,Ashe,Leona,Aatrox","Rumble,Kalista,Zyra,Lulu,Renekton","Jax,Poppy,Azir,Zeri,Alistar","Gnar,Sejuani,Corki,Kai'Sa,Nautilus","Rascal,Sponge,kyeahoo,Teddy,Pleata",Brand,Ezreal,Ashe,Leona,Aatrox,Rumble,Kalista,Zyra,Lulu,Renekton,Jax,Poppy,Azir,Zeri,Alistar,Gnar,Sejuani,Corki,Kai'Sa,Nautilus,Rascal,Sponge,kyeahoo,Teddy,Pleata
2024-07-25,KR LCK 2024 Summer,14.14,Loss,Red,Dplus KIA,"Lee Sin,Vi,Rumble,Karma,Rakan","Renekton,Corki,Sejuani,Renata Glasc,Braum","K'Sante,Nidalee,Tristana,Ashe,Leona","Gnar,Viego,LeBlanc,Ezreal,Alistar","Frog,Sponge,kyeahoo,Teddy,Pleata",Lee Sin,Vi,Rumble,Karma,Rakan,Renekton,Corki,Sejuani,Renata Glasc,Braum,K'Sante,Nidalee,Tristana,Ashe,Leona,Gnar,Viego,LeBlanc,Ezreal,Alistar,Frog,Sponge,kyeahoo,Teddy,Pleata
2024-07-25,KR LCK 2024 Summer,14.14,Loss,Blue,Dplus KIA,"LeBlanc,Lee Sin,Vi,Taliyah,Twisted Fate","Renekton,Corki,Rumble,Karma,Rakan","Gnar,Maokai,Lucian,Ezreal,Alistar","Jayce,Sejuani,Azir,Ashe,Renata Glasc","Frog,Sponge,kyeahoo,Teddy,Pleata",LeBlanc,Lee Sin,Vi,Taliyah,Twisted Fate,Renekton,Corki,Rumble,Karma,Rakan,Gnar,Maokai,Lucian,Ezreal,Alistar,Jayce,Sejuani,Azir,Ashe,Renata Glasc,Frog,Sponge,kyeahoo,Teddy,Pleata
2024-07-28,KR LCK 2024 Summer,14.14,Loss,Blue,T1,"Caitlyn,Ashe,Corki,Kennen,Jayce","Sejuani,Ezreal,Rumble,Yone,Taliyah","Renekton,Viego,Aurelion Sol,Kalista,Neeko","Poppy,Vi,Azir,Senna,Ornn","Frog,Sponge,kyeahoo,Teddy,Pleata",Caitlyn,Ashe,Corki,Kennen,Jayce,Sejuani,Ezreal,Rumble,Yone,Taliyah,Renekton,Viego,Aurelion Sol,Kalista,Neeko,Poppy,Vi,Azir,Senna,Ornn,Frog,Sponge,kyeahoo,Teddy,Pleata
2024-07-28,KR LCK 2024 Summer,14.14,Loss,Blue,T1,"Caitlyn,Ashe,Corki,Rakan,Senna","Rumble,Ezreal,Neeko,Viego,Renekton","K'Sante,Xin Zhao,Aurelion Sol,Kalista,Renata Glasc","Kennen,Vi,Azir,Draven,Soraka","Frog,Sponge,kyeahoo,Teddy,Pleata",Caitlyn,Ashe,Corki,Rakan,Senna,Rumble,Ezreal,Neeko,Viego,Renekton,K'Sante,Xin Zhao,Aurelion Sol,Kalista,Renata Glasc,Kennen,Vi,Azir,Draven,Soraka,Frog,Sponge,kyeahoo,Teddy,Pleata
2024-08-01,KR LCK 2024 Summer,14.14,Win,Blue,OKSavingsBank BRION,"Corki,Sejuani,Yone,Rell,Nautilus","Rumble,Renekton,Leona,Braum,K'Sante","Jayce,Nidalee,Tristana,Ashe,Alistar","Gnar,Shyvana,Lucian,Miss Fortune,Rakan","Frog,Sponge,kyeahoo,Teddy,Pleata",Corki,Sejuani,Yone,Rell,Nautilus,Rumble,Renekton,Leona,Braum,K'Sante,Jayce,Nidalee,Tristana,Ashe,Alistar,Gnar,Shyvana,Lucian,Miss Fortune,Rakan,Frog,Sponge,kyeahoo,Teddy,Pleata
2024-08-01,KR LCK 2024 Summer,14.14,Win,Red,OKSavingsBank BRION,"Rumble,Sejuani,Renekton,Senna,Miss Fortune","Ezreal,Ashe,Tristana,Kalista,Alistar","K'Sante,Shyvana,Lucian,Zeri,Rakan","Gnar,Maokai,Corki,Kai'Sa,Rell","Frog,Sponge,kyeahoo,Teddy,Pleata",Rumble,Sejuani,Renekton,Senna,Miss Fortune,Ezreal,Ashe,Tristana,Kalista,Alistar,K'Sante,Shyvana,Lucian,Zeri,Rakan,Gnar,Maokai,Corki,Kai'Sa,Rell,Frog,Sponge,kyeahoo,Teddy,Pleata
2024-08-03,KR LCK 2024 Summer,14.14,Loss,Blue,BNK FEARX,"Sejuani,Vi,Ezreal,Kalista,Senna","Rumble,Renekton,Ashe,Caitlyn,Kai'Sa","Gnar,Ivern,Tristana,Xayah,Rell","Kennen,Maokai,Corki,Zeri,Rakan","Frog,Sponge,kyeahoo,Teddy,Pleata",Sejuani,Vi,Ezreal,Kalista,Senna,Rumble,Renekton,Ashe,Caitlyn,Kai'Sa,Gnar,Ivern,Tristana,Xayah,Rell,Kennen,Maokai,Corki,Zeri,Rakan,Frog,Sponge,kyeahoo,Teddy,Pleata
2024-08-03,KR LCK 2024 Summer,14.14,Loss,Red,BNK FEARX,"Rumble,Renekton,Sejuani,Vi,Zyra","Ezreal,Kalista,Nidalee,Senna,Jhin","Jayce,Shyvana,Corki,Miss Fortune,Rakan","Gnar,Lee Sin,Taliyah,Ashe,Leona","Frog,Sponge,kyeahoo,Teddy,Pleata",Rumble,Renekton,Sejuani,Vi,Zyra,Ezreal,Kalista,Nidalee,Senna,Jhin,Jayce,Shyvana,Corki,Miss Fortune,Rakan,Gnar,Lee Sin,Taliyah,Ashe,Leona,Frog,Sponge,kyeahoo,Teddy,Pleata
2024-08-07,KR LCK 2024 Summer,14.15,Loss,Blue,Gen.G,"Nidalee,Ezreal,Lillia,Ziggs,Kai'Sa","Rumble,Ashe,Aurora,Yasuo,Vi","Renekton,Brand,Yone,Senna,Ornn","Gangplank,Maokai,Corki,Seraphine,Leona","Rascal,Sponge,SeTab,Teddy,Pleata",Nidalee,Ezreal,Lillia,Ziggs,Kai'Sa,Rumble,Ashe,Aurora,Yasuo,Vi,Renekton,Brand,Yone,Senna,Ornn,Gangplank,Maokai,Corki,Seraphine,Leona,Rascal,Sponge,SeTab,Teddy,Pleata
2024-08-07,KR LCK 2024 Summer,14.15,Loss,Blue,Gen.G,"Nidalee,Ezreal,Aurora,Senna,Leona","Rumble,Ashe,Renekton,Zeri,Kalista","Kennen,Sejuani,Yasuo,Kai'Sa,Rakan","Gangplank,Lillia,Corki,Ziggs,Alistar","Rascal,Sponge,SeTab,Teddy,Pleata",Nidalee,Ezreal,Aurora,Senna,Leona,Rumble,Ashe,Renekton,Zeri,Kalista,Kennen,Sejuani,Yasuo,Kai'Sa,Rakan,Gangplank,Lillia,Corki,Ziggs,Alistar,Rascal,Sponge,SeTab,Teddy,Pleata
2024-08-10,KR LCK 2024 Summer,14.15,Loss,Red,Hanwha Life Esports,"Maokai,Ezreal,Rumble,Rakan,Taliyah","Renekton,Poppy,Yone,Senna,Zeri","Aurora,Sejuani,Corki,Jhin,Alistar","Kennen,Vi,LeBlanc,Ashe,Leona","Rascal,Sponge,SeTab,Paduck,Pleata",Maokai,Ezreal,Rumble,Rakan,Taliyah,Renekton,Poppy,Yone,Senna,Zeri,Aurora,Sejuani,Corki,Jhin,Alistar,Kennen,Vi,LeBlanc,Ashe,Leona,Rascal,Sponge,SeTab,Paduck,Pleata
2024-08-10,KR LCK 2024 Summer,14.15,Loss,Blue,Hanwha Life Esports,"Maokai,Vi,Ezreal,Braum,Poppy","Renekton,Sejuani,Aurora,Brand,Nidalee","Corki,Lee Sin,LeBlanc,Jhin,Leona","Rumble,Ivern,Lucian,Ashe,Alistar","Rascal,Sponge,SeTab,Paduck,Pleata",Maokai,Vi,Ezreal,Braum,Poppy,Renekton,Sejuani,Aurora,Brand,Nidalee,Corki,Lee Sin,LeBlanc,Jhin,Leona,Rumble,Ivern,Lucian,Ashe,Alistar,Rascal,Sponge,SeTab,Paduck,Pleata
2024-08-14,KR LCK 2024 Summer,14.15,Loss,Red,KT Rolster,"Leona,Ivern,Maokai,Ashe,Senna","Yone,Vi,Aurora,LeBlanc,Yasuo","Kennen,Nocturne,Zeri,Ezreal,Rakan","Rumble,Sejuani,Corki,Kalista,Neeko","Rascal,Sponge,SeTab,Teddy,Pleata",Leona,Ivern,Maokai,Ashe,Senna,Yone,Vi,Aurora,LeBlanc,Yasuo,Kennen,Nocturne,Zeri,Ezreal,Rakan,Rumble,Sejuani,Corki,Kalista,Neeko,Rascal,Sponge,SeTab,Teddy,Pleata
2024-08-14,KR LCK 2024 Summer,14.15,Loss,Red,KT Rolster,"Ivern,Leona,Maokai,Ashe,Kalista","Yone,Vi,Aurora,Zeri,Kai'Sa","Kennen,Nocturne,Smolder,Ezreal,Rakan","Rumble,Sejuani,Corki,Senna,Ornn","Rascal,Sponge,SeTab,Teddy,Pleata",Ivern,Leona,Maokai,Ashe,Kalista,Yone,Vi,Aurora,Zeri,Kai'Sa,Kennen,Nocturne,Smolder,Ezreal,Rakan,Rumble,Sejuani,Corki,Senna,Ornn,Rascal,Sponge,SeTab,Teddy,Pleata
2024-08-16,KR LCK 2024 Summer,14.15,Win,Blue,Kwangdong Freecs,"Nidalee,Maokai,K'Sante,Alistar,Tristana","Lillia,Yone,Vi,Nocturne,Poppy","Rumble,Viego,Corki,Ashe,Leona","Kennen,Sejuani,Zeri,Jhin,Rell","Rascal,Sponge,SeTab,Teddy,Pleata",Nidalee,Maokai,K'Sante,Alistar,Tristana,Lillia,Yone,Vi,Nocturne,Poppy,Rumble,Viego,Corki,Ashe,Leona,Kennen,Sejuani,Zeri,Jhin,Rell,Rascal,Sponge,SeTab,Teddy,Pleata
2024-08-16,KR LCK 2024 Summer,14.15,Win,Blue,Kwangdong Freecs,"Nidalee,Maokai,K'Sante,Zeri,Tristana","Yone,Leona,Rumble,Yasuo,Rell","Renekton,Lillia,Smolder,Ashe,Nautilus","Poppy,Zyra,Corki,Jhin,Alistar","Rascal,Sponge,SeTab,Teddy,Pleata",Nidalee,Maokai,K'Sante,Zeri,Tristana,Yone,Leona,Rumble,Yasuo,Rell,Renekton,Lillia,Smolder,Ashe,Nautilus,Poppy,Zyra,Corki,Jhin,Alistar,Rascal,Sponge,SeTab,Teddy,Pleata
2024-08-16,KR LCK 2024 Summer,14.15,Loss,Red,Kwangdong Freecs,"Nidalee,Maokai,Rumble,Tristana,Alistar","Yone,Lillia,Leona,Sejuani,Vi","Ornn,Viego,Corki,Ashe,Braum","Renekton,Zyra,Zeri,Jhin,Rakan","Rascal,Sponge,SeTab,Teddy,Pleata",Nidalee,Maokai,Rumble,Tristana,Alistar,Yone,Lillia,Leona,Sejuani,Vi,Ornn,Viego,Corki,Ashe,Braum,Renekton,Zyra,Zeri,Jhin,Rakan,Rascal,Sponge,SeTab,Teddy,Pleata
,KR KeSPA Cup 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-30,KR KeSPA Cup 2024,14.23,Loss,Red,KT Rolster,"Ashe,Vi,Skarner,Caitlyn,Jhin","Kalista,Varus,Zyra,Azir,Poppy","Rumble,Sejuani,Corki,Ezreal,Maokai","Ambessa,Nocturne,Aurora,Kai'Sa,Rakan","Frog,Sponge,kyeahoo,LazyFeel,Pleata",Ashe,Vi,Skarner,Caitlyn,Jhin,Kalista,Varus,Zyra,Azir,Poppy,Rumble,Sejuani,Corki,Ezreal,Maokai,Ambessa,Nocturne,Aurora,Kai'Sa,Rakan,Frog,Sponge,kyeahoo,LazyFeel,Pleata
2024-11-30,KR KeSPA Cup 2024,14.23,Win,Blue,BNK FEARX,"Kalista,Sejuani,Skarner,Swain,Xin Zhao","Corki,Yone,Vi,Jax,Neeko","Gnar,Nocturne,Aurora,Ashe,Seraphine","K'Sante,Viego,Sylas,Varus,Renata Glasc","Frog,Sponge,kyeahoo,LazyFeel,Pleata",Kalista,Sejuani,Skarner,Swain,Xin Zhao,Corki,Yone,Vi,Jax,Neeko,Gnar,Nocturne,Aurora,Ashe,Seraphine,K'Sante,Viego,Sylas,Varus,Renata Glasc,Frog,Sponge,kyeahoo,LazyFeel,Pleata
2024-12-02,KR KeSPA Cup 2024,14.23,Win,Blue,Chinese Taipei (National Team),"Sejuani,Renekton,Ambessa,Maokai,Xin Zhao","Skarner,Vi,Azir,K'Sante,Rakan","Jax,Nocturne,Aurora,Varus,Neeko","Rumble,Viego,Corki,Ashe,Braum","Frog,Sponge,kyeahoo,LazyFeel,Pleata",Sejuani,Renekton,Ambessa,Maokai,Xin Zhao,Skarner,Vi,Azir,K'Sante,Rakan,Jax,Nocturne,Aurora,Varus,Neeko,Rumble,Viego,Corki,Ashe,Braum,Frog,Sponge,kyeahoo,LazyFeel,Pleata
2024-12-02,KR KeSPA Cup 2024,14.23,Loss,Red,Kwangdong Freecs,"Corki,Yone,Ambessa,Ashe,Kalista","Aurora,Azir,Renekton,Renata Glasc,Taliyah","Gnar,Sejuani,Hwei,Varus,Poppy","K'Sante,Skarner,Sylas,Ezreal,Karma","Frog,Sponge,kyeahoo,LazyFeel,Pleata",Corki,Yone,Ambessa,Ashe,Kalista,Aurora,Azir,Renekton,Renata Glasc,Taliyah,Gnar,Sejuani,Hwei,Varus,Poppy,K'Sante,Skarner,Sylas,Ezreal,Karma,Frog,Sponge,kyeahoo,LazyFeel,Pleata
2024-12-02,KR KeSPA Cup 2024,14.23,Win,Red,OKSavingsBank BRION,"Aurora,Skarner,Kalista,Jhin,Caitlyn","Varus,Corki,Ashe,Rakan,Nautilus","Ambessa,Vi,Taliyah,Miss Fortune,Rell","Renekton,Sejuani,Azir,Ezreal,Leona","Frog,Sponge,kyeahoo,LazyFeel,Pleata",Aurora,Skarner,Kalista,Jhin,Caitlyn,Varus,Corki,Ashe,Rakan,Nautilus,Ambessa,Vi,Taliyah,Miss Fortune,Rell,Renekton,Sejuani,Azir,Ezreal,Leona,Frog,Sponge,kyeahoo,LazyFeel,Pleata
2024-12-04,KR KeSPA Cup 2024,14.23,Loss,Blue,Nongshim RedForce,"Ambessa,Corki,Sejuani,Blitzcrank,Nautilus","Renata Glasc,Aurora,Skarner,K'Sante,Bard","Jax,Xin Zhao,Azir,Ashe,Seraphine","Maokai,Nocturne,Yone,Ziggs,Leona","Frog,Sponge,kyeahoo,LazyFeel,Pleata",Ambessa,Corki,Sejuani,Blitzcrank,Nautilus,Renata Glasc,Aurora,Skarner,K'Sante,Bard,Jax,Xin Zhao,Azir,Ashe,Seraphine,Maokai,Nocturne,Yone,Ziggs,Leona,Frog,Sponge,kyeahoo,LazyFeel,Pleata
,KR LCK Cup 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,KR LCK Cup 2025,25.S1.1,Win,Blue,OKSavingsBank BRION,"Azir,Ashe,Varus,Nautilus,Caitlyn","Nocturne,Vi,Kalista,Ornn,Ambessa","Galio,Wukong,Aurora,Kai'Sa,Poppy","Rumble,Viego,Taliyah,Xayah,Rakan","Rich,Sponge,Ucal,LazyFeel,Andil",Azir,Ashe,Varus,Nautilus,Caitlyn,Nocturne,Vi,Kalista,Ornn,Ambessa,Galio,Wukong,Aurora,Kai'Sa,Poppy,Rumble,Viego,Taliyah,Xayah,Rakan,Rich,Sponge,Ucal,LazyFeel,Andil
2025-01-15,KR LCK Cup 2025,25.S1.1,Loss,Red,OKSavingsBank BRION,"Kalista,Rumble,Azir,Ziggs,Kai'Sa","Ashe,Varus,Aurora,Ambessa,Jax","Jayce,Sejuani,Viktor,Corki,Leona","K'Sante,Skarner,Yone,Miss Fortune,Rell","Rich,Sponge,Ucal,LazyFeel,Andil",Kalista,Rumble,Azir,Ziggs,Kai'Sa,Ashe,Varus,Aurora,Ambessa,Jax,Jayce,Sejuani,Viktor,Corki,Leona,K'Sante,Skarner,Yone,Miss Fortune,Rell,Rich,Sponge,Ucal,LazyFeel,Andil
2025-01-15,KR LCK Cup 2025,25.S1.1,Win,Red,OKSavingsBank BRION,"Vi,Azir,Ashe,Nidalee,Zyra","Nocturne,Lee Sin,LeBlanc,Orianna,Ornn","Gragas,Xin Zhao,Ambessa,Kalista,Renata Glasc","Renekton,Brand,Yasuo,Varus,Nautilus","Rich,Sponge,Ucal,LazyFeel,Andil",Vi,Azir,Ashe,Nidalee,Zyra,Nocturne,Lee Sin,LeBlanc,Orianna,Ornn,Gragas,Xin Zhao,Ambessa,Kalista,Renata Glasc,Renekton,Brand,Yasuo,Varus,Nautilus,Rich,Sponge,Ucal,LazyFeel,Andil
2025-01-18,KR LCK Cup 2025,25.S1.1,Loss,Blue,T1,"Sejuani,Caitlyn,Aurora,Renata Glasc,Varus","Kalista,K'Sante,Skarner,Leona,Kai'Sa","Ambessa,Vi,Taliyah,Ezreal,Poppy","Jayce,Xin Zhao,Galio,Xayah,Rakan","Rich,Sponge,Ucal,LazyFeel,Andil",Sejuani,Caitlyn,Aurora,Renata Glasc,Varus,Kalista,K'Sante,Skarner,Leona,Kai'Sa,Ambessa,Vi,Taliyah,Ezreal,Poppy,Jayce,Xin Zhao,Galio,Xayah,Rakan,Rich,Sponge,Ucal,LazyFeel,Andil
2025-01-18,KR LCK Cup 2025,25.S1.1,Loss,Blue,T1,"Sejuani,Varus,Kalista,Nocturne,Braum","Skarner,Yone,K'Sante,Jax,Akali","Ornn,Wukong,Viktor,Corki,Leona","Rumble,Lee Sin,Aurora,Caitlyn,Elise","Rich,Sponge,Ucal,LazyFeel,Andil",Sejuani,Varus,Kalista,Nocturne,Braum,Skarner,Yone,K'Sante,Jax,Akali,Ornn,Wukong,Viktor,Corki,Leona,Rumble,Lee Sin,Aurora,Caitlyn,Elise,Rich,Sponge,Ucal,LazyFeel,Andil
2025-01-22,KR LCK Cup 2025,25.S1.1,Loss,Red,DN Freecs,"Skarner,Kalista,K'Sante,Caitlyn,Ashe","Varus,Corki,Poppy,Xayah,Ezreal","Jayce,Pantheon,Aurora,Miss Fortune,Leona","Ambessa,Vi,Taliyah,Kai'Sa,Rell","Rich,Sponge,Ucal,LazyFeel,Andil",Skarner,Kalista,K'Sante,Caitlyn,Ashe,Varus,Corki,Poppy,Xayah,Ezreal,Jayce,Pantheon,Aurora,Miss Fortune,Leona,Ambessa,Vi,Taliyah,Kai'Sa,Rell,Rich,Sponge,Ucal,LazyFeel,Andil
2025-01-22,KR LCK Cup 2025,25.S1.1,Win,Blue,DN Freecs,"Nocturne,Caitlyn,Varus,Sejuani,Xin Zhao","Skarner,Kalista,Poppy,Viktor,Azir","K'Sante,Nidalee,Yone,Ezreal,Braum","Rumble,Maokai,Corki,Ashe,Seraphine","Rich,Sponge,Ucal,LazyFeel,Andil",Nocturne,Caitlyn,Varus,Sejuani,Xin Zhao,Skarner,Kalista,Poppy,Viktor,Azir,K'Sante,Nidalee,Yone,Ezreal,Braum,Rumble,Maokai,Corki,Ashe,Seraphine,Rich,Sponge,Ucal,LazyFeel,Andil
2025-01-22,KR LCK Cup 2025,25.S1.1,Win,Red,DN Freecs,"Skarner,Nocturne,Renata Glasc,Gnar,Azir","LeBlanc,Poppy,Elise,Viktor,Akali","Jax,Sejuani,Sylas,Varus,Nautilus","Gragas,Xin Zhao,Orianna,Kalista,Neeko","Rich,Sponge,Ucal,LazyFeel,Andil",Skarner,Nocturne,Renata Glasc,Gnar,Azir,LeBlanc,Poppy,Elise,Viktor,Akali,Jax,Sejuani,Sylas,Varus,Nautilus,Gragas,Xin Zhao,Orianna,Kalista,Neeko,Rich,Sponge,Ucal,LazyFeel,Andil
2025-01-24,KR LCK Cup 2025,25.S1.1,Win,Blue,BNK FEARX,"Zyra,Kalista,Rumble,Sejuani,Azir","Skarner,K'Sante,Vi,Lillia,Viktor","Ambessa,Nidalee,Jayce,Kai'Sa,Rell","Jax,Wukong,Taliyah,Ezreal,Leona","Rich,Sponge,Ucal,LazyFeel,Andil",Zyra,Kalista,Rumble,Sejuani,Azir,Skarner,K'Sante,Vi,Lillia,Viktor,Ambessa,Nidalee,Jayce,Kai'Sa,Rell,Jax,Wukong,Taliyah,Ezreal,Leona,Rich,Sponge,Ucal,LazyFeel,Andil
2025-01-24,KR LCK Cup 2025,25.S1.1,Loss,Red,BNK FEARX,"Kalista,Skarner,K'Sante,Poppy,Renata Glasc","Rumble,Zyra,Aurora,Ahri,Akali","Gnar,Vi,Xerath,Miss Fortune,Rakan","Renekton,Xin Zhao,Azir,Varus,Elise","Rich,Sponge,Ucal,LazyFeel,Andil",Kalista,Skarner,K'Sante,Poppy,Renata Glasc,Rumble,Zyra,Aurora,Ahri,Akali,Gnar,Vi,Xerath,Miss Fortune,Rakan,Renekton,Xin Zhao,Azir,Varus,Elise,Rich,Sponge,Ucal,LazyFeel,Andil
2025-01-24,KR LCK Cup 2025,25.S1.1,Win,Blue,BNK FEARX,"Zyra,Galio,Kalista,Lulu,Bard","Skarner,K'Sante,Yone,Nocturne,Viego","Rumble,Lillia,Lee Sin,Ashe,Braum","Aurora,Sejuani,Corki,Zeri,Yuumi","Rich,Sponge,Ucal,LazyFeel,Andil",Zyra,Galio,Kalista,Lulu,Bard,Skarner,K'Sante,Yone,Nocturne,Viego,Rumble,Lillia,Lee Sin,Ashe,Braum,Aurora,Sejuani,Corki,Zeri,Yuumi,Rich,Sponge,Ucal,LazyFeel,Andil
2025-01-31,KR LCK Cup 2025,25.S1.2,Loss,Blue,Hanwha Life Esports,"Yone,Gnar,Rumble,Braum,Rakan","Skarner,Kalista,K'Sante,Jax,Karma","Gragas,Vi,Aurora,Caitlyn,Neeko","Anivia,Xin Zhao,Galio,Ezreal,Elise","Rich,Sponge,Ucal,Teddy,Andil",Yone,Gnar,Rumble,Braum,Rakan,Skarner,Kalista,K'Sante,Jax,Karma,Gragas,Vi,Aurora,Caitlyn,Neeko,Anivia,Xin Zhao,Galio,Ezreal,Elise,Rich,Sponge,Ucal,Teddy,Andil
2025-01-31,KR LCK Cup 2025,25.S1.2,Loss,Blue,Hanwha Life Esports,"Yone,Zyra,K'Sante,Rell,Azir","Skarner,Kalista,Vi,Ezreal,Rumble","Ambessa,Nidalee,Corki,Ashe,Leona","Camille,Sejuani,Jayce,Varus,Poppy","Rich,Sponge,Ucal,Teddy,Andil",Yone,Zyra,K'Sante,Rell,Azir,Skarner,Kalista,Vi,Ezreal,Rumble,Ambessa,Nidalee,Corki,Ashe,Leona,Camille,Sejuani,Jayce,Varus,Poppy,Rich,Sponge,Ucal,Teddy,Andil
